topic	tweet_id	tweet_url	tweet_text	class_label
COVID-19	1250779113582927872	http://twitter.com/user/status/1250779113582927872	Toevalstreffer wateronderzoek #TUDelft levert betere detectiemethode voor coronavirus op &gt; https://t.co/A2IndwOd4u https://t.co/TlZ03OOgyO	0
COVID-19	1242211671562649609	http://twitter.com/user/status/1242211671562649609	Ondanks het Corona Virus kunnen we toch samen spelen! #coronavirusNederland #Coronavid19 #coronanederland #StayAtHomeSaveLives @433 @VJournaal @televoetbal @voetbalzonenl @VoetbalPrimeur	0
COVID-19	1242712228421394432	http://twitter.com/user/status/1242712228421394432	De coronacrisis zorgt vaak voor heel wat druk op onze schouders en binnen ons gezin. Heb je zelf vragen over geweld binnen jouw gezin of maak je je zorgen over iemand anders? Dan kan je steeds terecht bij de hulplijn 1712 via https://t.co/pGIBJeTYJa. #samentegencorona https://t.co/SDRicPvtEk	0
COVID-19	1240557763329048576	http://twitter.com/user/status/1240557763329048576	GGD: Nog geen wijdverspreide corona-uitbraak in Drenthe (maar dat kan zo veranderen) https://t.co/wK5BrdOBkE https://t.co/opbegby1DN	0
COVID-19	1242014375390720001	http://twitter.com/user/status/1242014375390720001	Het zal geen verrassing zijn: de inwonersavond van 16 april over woningbouw gaat niet door. Zodra een nieuwe datum bekend is zullen we die via onze website en sociale media bekend maken. #coronacrisis	0
COVID-19	1244514716807987207	http://twitter.com/user/status/1244514716807987207	Gemiddelde internetsnelheid in Nederland niet lager door corona #breedband #glasvezel #corona https://t.co/3x655fI1zh	0
COVID-19	1229000692720947204	http://twitter.com/user/status/1229000692720947204	Epidemioloog: "Coronavirus kan 60% van de wereld besmetten" https://t.co/fwOozlC9QV	1
COVID-19	1265135783872204802	http://twitter.com/user/status/1265135783872204802	Kennis van mij had tot verleden jaar de grootste moeite om personeel te vinden. Momenteel heeft zij 120 sollicitanten die een nieuwe werkplek zoeken. #ontslagen #werklozen  #horeca #personeel #coronavirusNederland	0
COVID-19	1236397022611222528	http://twitter.com/user/status/1236397022611222528	Het coronavirus grijpt om zich heen in Nederland. In Brabant zijn voor zover bekend 51 mensen besmet. Ook is iemand uit Kerkwijk in de Bommelerwaard ziek geworden. Een Utrechtse medewerker van Breda University is besmet geraakt tijdens zijn vakantie. https://t.co/7ZWBg3Rze8	0
COVID-19	1240650027443392513	http://twitter.com/user/status/1240650027443392513	@op1npo @Jinek_RTL @QmusicNL @538 @NPORadio2 @NOS Gezamenlijk staan wij in Nederland voor een gigantische uitdaging, het SARS-CoV-2, oftelwel coronavirus. Als AIOS longgeneeskunde waardeer ik het applaus van afgelopen dinsdag zeer, maar ik zou heel Nederland willen oproepen ...	0
COVID-19	1232997902349414400	http://twitter.com/user/status/1232997902349414400	@CoronaNederland Dat kan rap meer worden. Ze hebben een zwakke medische infrastructuur.	1
COVID-19	1244970545273323521	http://twitter.com/user/status/1244970545273323521	Dit was mijn uitzicht vanochtend: koolmees, pruimenbloesem en ochtendzon. Gewoon in een voortuintje in Lunetten, Utrecht. #dagelijksenatuurfoto nr 12 sinds de coronacrisis. @Natuurmonument #natuurmonologen #natuurdichtbij #mijntuinleeft @vogelnieuws https://t.co/GoIt6cMFIF	0
COVID-19	1240973476577579011	http://twitter.com/user/status/1240973476577579011	Hoveniers gaan door ondanks coronacrisis https://t.co/rb8Xe9xprc	0
COVID-19	1247808923689570305	http://twitter.com/user/status/1247808923689570305	@Barro21786043 @TomvanderLee @FabianBuiter @rivm Niks. Dit is gewoon openbare informatie. Oversterfte wordt al jaren gemeten en meet alle doden. Doet niks af van de triestheid van de situatie uiteraard.	1
COVID-19	1238460278062436353	http://twitter.com/user/status/1238460278062436353	Ondervind jouw bedrijf gevolgen van het coronavirus? De overheid heeft een landelijk crisisnummer geopend voor alle vragen over het coronavirus. Klik op de link voor meer informatie. https://t.co/nWZv3R2aZx	0
COVID-19	1248338252072960002	http://twitter.com/user/status/1248338252072960002	@Windwens9 @oakentersagain @geertwilderspvv @FleurAgemaPVV @harmbeertema @thierrybaudet Actie mensen! RIVM-Rutte moordbrigade wil wachten tot je in het ziekenhuis ligt en dan is deze cocktail veel minder effectief! We moeten echt iets doen. Deze onbenullen kunnen de dood betekenen van een verwant of geliefde.	1
COVID-19	1245999988343279616	http://twitter.com/user/status/1245999988343279616	Uitstel van betaling hypotheek door coronacrisis https://t.co/FGSGwHEqbR	0
COVID-19	1233031082251030528	http://twitter.com/user/status/1233031082251030528	Corona in de VS: voor het eerst iemand besmet waarbij niet duidelijk is hoe hij er aan kwam, dwz de persoon was niet in China of een van de ziekthaarden geweest.	1
COVID-19	1253555385669242881	http://twitter.com/user/status/1253555385669242881	@Basbreman @NOS Of: "Milaan grijpt coronacrisis aan om van auto-inferno een fietsparadijs te maken"	0
COVID-19	1239279380486070274	http://twitter.com/user/status/1239279380486070274	Voor Bibliotheek AanZet is de gezondheid van bezoekers en medewerkers heel belangrijk. Daarom gaan we ivm het Coronavirus tot 5 april al onze vestigingen sluiten. Meer info: https://t.co/NBdDgjfzWy	0
COVID-19	1251120871101652993	http://twitter.com/user/status/1251120871101652993	Wegens de corona maatregelen zijn er even geen events. https://t.co/IexNPiWYcw	0
COVID-19	1233785773373169664	http://twitter.com/user/status/1233785773373169664	@spekkie70 Leuk liedje en dank je nu heb ik het ook in MIJN hooft. Dit is een musicale corona blanca besmetting. U bent bedankt 😂😂😂 #Coronavid19 #coronavirusNederland https://t.co/D8G7uRVkHK	0
COVID-19	1244245439018393613	http://twitter.com/user/status/1244245439018393613	Aantal officiële corona-patiënten Berkelland stijgt naar vijf https://t.co/GfEcienE98	0
COVID-19	1248342426315603968	http://twitter.com/user/status/1248342426315603968	coronavirus is nr.9 trending hashtag in NL in afgelopen 4 uur. https://t.co/00NDT0nCwi #coronavirus	0
COVID-19	1241981719038885888	http://twitter.com/user/status/1241981719038885888	@RutgervdNoort Dat wordt dan nog leuk. Wie moeten gaan werken in al die fabrieken? Het antwoord weten we al en misschien wisten anderen het al langer. De vluchtelingen. Waarom denk je dat vluchtelingenstroom wel doorgaat tijden Corona virus?	1
COVID-19	1239213178241810441	http://twitter.com/user/status/1239213178241810441	Alle scholen in onder andere de gemeente #Teylingen blijven met ingang van maandag dicht vanwege het coronavirus. De voor dinsdag geplande activiteiten vanwege Boomfeestdag worden verplaatst naar het najaar.	0
COVID-19	1240359882714480641	http://twitter.com/user/status/1240359882714480641	@terzaketv @ProfHGoossens Klopt niet. Als 60% besmet geraakt voor vaccin er is, gaat 1% doodt met werkende gezondheidszorg, en sterven er sowieso 65.000 mensen. Als men zich niet houdt aan de regels: 180/240.000. Besmettingen laag houden, zeker in risicogroep. En testen.	1
COVID-19	1237420520385253378	http://twitter.com/user/status/1237420520385253378	VIDEO: Rampenzender Omrop Fryslân treft maatregelen tegen coronavirus https://t.co/1YkGWSHgXg	0
COVID-19	1224637481263304704	http://twitter.com/user/status/1224637481263304704	Nederlandse trainer ontvlucht China vanwege coronavirus en doet bijzonder verhaal (VIDEO) https://t.co/fr74KwS4vr https://t.co/o0idRqrOHq	0
COVID-19	1241367988688891911	http://twitter.com/user/status/1241367988688891911	@vlimmertje @Jan_oprechts @thierrybaudet hoe weten ze dat?zover ik het weet hebben ze in Italie nog steeds geen testen want Duitsland wilde Italie niet helpen.🤔	1
COVID-19	1242578185801342986	http://twitter.com/user/status/1242578185801342986	#Rutte grijp in: op basis pc 23 maart hebben we meteen op 24 maart alle activiteiten afgelast, ruzies met teleurgestelde partijen gehad, zakenrelaties verstoord en al nodige juridische kosten gemaakt en nu blijken de spelregels voor evenementen toch anders te zijn. #coronavirus	0
COVID-19	1238089601069318144	http://twitter.com/user/status/1238089601069318144	Eerste maatregelen van het kabinet voor ondernemers: uitstel LH, Btw en IB is mogelijk. #corona  https://t.co/uFDUQCFf2I	0
COVID-19	1242809998671056898	http://twitter.com/user/status/1242809998671056898	RIVM: dodental door coronavirus stijgt met 80 naar 356  via @Telegraaf https://t.co/f03ilhmYBq	0
COVID-19	1263539788977704962	http://twitter.com/user/status/1263539788977704962	#blijfthuis zei de grijze rukmuis	0
COVID-19	1254491885286100994	http://twitter.com/user/status/1254491885286100994	Bill Gates zet al zijn miljarden in voor coronastrijd https://t.co/ZcTqNaJRuv	0
COVID-19	1247786263257604096	http://twitter.com/user/status/1247786263257604096	Uitvaartverzorgers doen er alles aan om overledenen in tijden van corona toch een mooi afscheid te geven. Een zaal vullem met dierbaren is voorlopig onmogelijk. Uitvaartverzorger Martin Hendericks uit Vianen is daarom een drive-in condoleance gestart. https://t.co/ij8GGiHsna https://t.co/RKXSGn3uVi	0
COVID-19	1228567274715537408	http://twitter.com/user/status/1228567274715537408	@Fish7M @pEkzgoXMvXPPPgB @TwitterSupport @Twitter @rivm In China kun je zonder VPN niet op Twitter	0
COVID-19	1240686568559370242	http://twitter.com/user/status/1240686568559370242	Rob Jetten van “Democraten” 66 wil zo min mogelijk debat over coronavirus: ‘Wilders, stop met politiseren!’ https://t.co/dCVqm7Qxkd	0
COVID-19	1239236183990972419	http://twitter.com/user/status/1239236183990972419	@Cipher_Master_ @rivm ik had morgen een toets van Nederlands waar ik niet voor had geleerd lol	0
COVID-19	1250349399462404103	http://twitter.com/user/status/1250349399462404103	Twaalf corona-boetes uitgedeeld in Lelystad tijdens paasweekend: Lelystad - Na een te drukke st ... https://t.co/V3aruo5rmE	0
COVID-19	1238538245710979077	http://twitter.com/user/status/1238538245710979077	M'n wc-papier was echt op! #coronavirus #keukenrol #stelletjemafklappersmetjehamsteren https://t.co/JDPp2ZXq96	0
COVID-19	1242851172907655169	http://twitter.com/user/status/1242851172907655169	@rivm Dus exponentieel wordt dan lineair weergegeven. De afgeleide van de logaritmische grafiek is een maat voor hoe sterk exponentieel het verloop is.	0
COVID-19	1255132334858186753	http://twitter.com/user/status/1255132334858186753	LIVE | Corona in de regio: 48 nieuwe sterfgevallen, 88 nieuwe ziekenhuisopnames - https://t.co/OyATtJgGW2	0
COVID-19	1240991934321221632	http://twitter.com/user/status/1240991934321221632	RIVM brengt voor het eerst corona-besmettingen #Weert in kaart ➜ https://t.co/QyBH7ljr3W https://t.co/z4PtxVvHjr	0
COVID-19	1248498554663866370	http://twitter.com/user/status/1248498554663866370	Vrolijk rechts (@WNL) houdt niet van de realiteit. Diederik Gommers wordt afgekapt als hij wilt uitweiden over het feit dat #coronavirus is HERE TO STAY. Idd, Diederik de wereld is vanaf heden een andere wereld. Maar, daar willen de meesten in het Westen niet aan.	1
COVID-19	1239923254858563590	http://twitter.com/user/status/1239923254858563590	@MrsGhasem @helena_is_here Ik vind hamsteren echt not done. Kan me wel voorstellen dat mensen nu zo weinig mogelijk de straat op willen en dat men daarom inkopen doet voor een hele week, ipv iedere dag een beetje, dat doe ik zelf nu ook. Komt bij dat veel mensen meteen ook boodschappen doen voor ouderen.	0
COVID-19	1242501351650844673	http://twitter.com/user/status/1242501351650844673	@a_dehenau @LuytenCarina Volgens mij is in die winkel alles op, want wij zitten al een week op een bestelling te wachten, waar het normaal een dag duurt. (Voor alle duidelijkheid: bestelling van niet Corona-gerelateerde producten.)	0
COVID-19	1248640398794338307	http://twitter.com/user/status/1248640398794338307	@roordinus @Klaassiegrunn @StefBosOfficial We hebben hem nog net pre-Corona mogen bewonderen in de stadsschouwburg, maar volgende keer gaarne present met  dergelijk gezelschap😊	0
COVID-19	1232714701571792896	http://twitter.com/user/status/1232714701571792896	Ook vandaag weer in isolatie gestaan bij patiënten met influenza #coronahysterie	0
COVID-19	1240263909145284610	http://twitter.com/user/status/1240263909145284610	#coronadebat #jesseklaver wil kwetsbare mensen beschermen en dat zo min mogelijk mensen ziek worden. Ipv zo laag mogelijke besmettingen brandt hij vanavond kaarsjes tegen #covid19.	0
COVID-19	1244291340600475659	http://twitter.com/user/status/1244291340600475659	Duitse deelstaatminister dood aangetroffen op HSL-traject: ‘Zorgen over coronacrisis overweldigden hem’ https://t.co/QMqD8rICRG	0
COVID-19	1245080077177622530	http://twitter.com/user/status/1245080077177622530	#Italië is de zwarte lijn, de curve vlakt wat af op logarimitsche schaal. Piek is nog niet bereikt. #coronavirus	0
COVID-19	1236636703554785282	http://twitter.com/user/status/1236636703554785282	GP Bahrein zonder publiek vanwege coronavirus https://t.co/i72F5F5kwt via @telegraaf Ben benieuwd of de kaartkopers hun geld terugkrijgen als Zandvoort zonder publiek wordt gereden.	0
COVID-19	1243206336747171840	http://twitter.com/user/status/1243206336747171840	Kritiek in EU op 'strenge' Nederlandse opstelling in coronacrisis https://t.co/pZxo9Ixn7P https://t.co/scn4xcW2RY	0
COVID-19	1243933853301067776	http://twitter.com/user/status/1243933853301067776	Corona in de regio: politie controleert drukte op markt in Apeldoorn met behulp van drone, militaire verpleegkundigen bieden helpende hand in Heerde - https://t.co/ZdRFgDNUCh	0
COVID-19	1251177581833064449	http://twitter.com/user/status/1251177581833064449	We sluiten onszelf op in onze veilige huizen en houden afstand. RE FUSE vraagt jouw aandacht: https://t.co/uChlCeni3b #COVID19 #coronavirus #lockdownworldwide #vrouwen https://t.co/cqJP8T0piF	0
COVID-19	1260487524482416645	http://twitter.com/user/status/1260487524482416645	Ga alleen met #OV als het nodig is. Vanaf 1 juni is dragen niet-medisch mondkapje verplicht. Hoe maak en gebruik je het? | Meer info https://t.co/j0kPCN2kHj #houdafstand #vermijddespits #vermijddrukte https://t.co/4pYHvi8J6E	0
COVID-19	1242529516830031873	http://twitter.com/user/status/1242529516830031873	Ik ben niet geschikt als onderwijzer in het basisonderwijs. 😔 Wie begrijpt dit wel? #groepdrie #thuisonderwijs https://t.co/EXRGHhHhcN	0
COVID-19	1238735422643200000	http://twitter.com/user/status/1238735422643200000	@shossontwits Corona, science fiction van de 1960ger jaren, nu werkelijkheid. Iedereen een stap terug en reflectie voor de hele wereld: we zijn nietig en kwetsbaar. In oorlogen verdedigen wij ons met vreselijke wapens en tegen Corona?	0
COVID-19	1249948722311639041	http://twitter.com/user/status/1249948722311639041	De uitbraak van het coronavirus heeft het openbare leven in Nederland zo goed als stilgelegd. Dit heeft grote gevolgen voor de economie. En mogelijk ook voor uw bedrijf en uw werknemers. Om u te steunen, neemt de overheid extra maatregelen. Info;  https://t.co/pgKZ8N29D4	0
COVID-19	1244659055471271936	http://twitter.com/user/status/1244659055471271936	WIJK BIJ DUURSTEDE Vanaf woensdag 1 april, matige verkeershinder op de Langbroekerdijk B. Vanaf de Amerongerwetering tot aan de Stenen Brug. De grasbetontegels worden hersteld. De werkzaamheden duren 3 weken, afhankelijk van het weer en de maatregelen tegen het coronavirus. https://t.co/D7XkesK5K8	0
COVID-19	1239695458748051462	http://twitter.com/user/status/1239695458748051462	Dit heb je gisteren onder andere gemist: meer coronabesmettingen bij Valencia, UEFA wil compensatie van clubs en competities bij verplaatsen EK https://t.co/DomR08TKdl https://t.co/5zAF8bfsjn	0
COVID-19	1240910912007147520	http://twitter.com/user/status/1240910912007147520	Staat uw Werving &amp; Selectie proces stil, maar gaat u toch graag in gesprek met een potentiële nieuwe collega? Searchability biedt u met SearchabilityGo de mogelijkheid uw huidige proces volledig te digitaliseren. #searchabilityGO #COVID19 #WFH #wervingenselectie #Amsterdam https://t.co/eNKokn1Y9J	0
COVID-19	1248240126813188097	http://twitter.com/user/status/1248240126813188097	Update: mijn moeder heeft corona en ik heb gefaald in het reageren met 'het heerst'. I guess I have to live with that. Ze is alweer bijna beter hoor trouwens.	0
COVID-19	1235940395621715968	http://twitter.com/user/status/1235940395621715968	Organisatie schort Formule E-race in Rome op vanwege corona https://t.co/ACnbbA9U5n #Motorsports https://t.co/DJhGabd4JG	0
COVID-19	1246400399126532096	http://twitter.com/user/status/1246400399126532096	UPDATE CORONAVIRUS Minder positief geteste personen, wel meer sterfgevallen [WIJK BIJ DUURSTEDE] Het RIVM meldt vandaag dat er 336 coronapatiënten in ziekenhuizen zijn opgenomen. Gisteren waren dat er nog 502, donderdag 447. Er lijkt dus een daling te ... https://t.co/xPdgLcim1y https://t.co/B74s5Eu8Mj	0
COVID-19	1241357838007652352	http://twitter.com/user/status/1241357838007652352	@brkw12 @Nieuwsberichte1 @FlickHerrOtto1 @Arend010 @rivm Ah herinneringen , passeerde altijd de DAF fabriek in Eindhoven als we naar gingen op familiebezoek .	0
COVID-19	1250556138543857671	http://twitter.com/user/status/1250556138543857671	650 miljoen euro coronasteun voor bloementelers en patatboeren - https://t.co/Osc26XgyPd	0
COVID-19	1240221684164177920	http://twitter.com/user/status/1240221684164177920	I.v.m. corona worden er deze week voor het eerst vanuit https://t.co/Du3NR6ywsz overal in het land tientallen online zenmeditatie avonden gegeven, zoals op de foto vanuit de zendo in Nijmegen. Voor meer info zie https://t.co/Du3NR6ywsz #zen #meditatie #rust #online #cursus https://t.co/FApmcSzrQE	0
COVID-19	1240733356893057027	http://twitter.com/user/status/1240733356893057027	@asaphxsampa Shop is dicht door corona :(, anders ga ik uit verveling domme stick en poke zetten	0
COVID-19	1247572759703584777	http://twitter.com/user/status/1247572759703584777	ALKMAAR - GGD Hollands Noorden test zorgmedewerkers e.a. in de auto via #drivethru op het #coronavirus #COVID19 https://t.co/tli45iIUQk	0
COVID-19	1311251856866279426	http://twitter.com/user/status/1311251856866279426	De Tweede Kamer heeft het derde corona-steunpakket van het kabinet aangenomen. Een aantal maatregelen werden nog toegevoegd, waaronder een speciale regeling voor jongeren in de bijstand: die mogen tot 1 juli 2021 bijverdienen naast hun uitkering.  https://t.co/0dmJ5aUTfe	0
COVID-19	1285553902188994560	http://twitter.com/user/status/1285553902188994560	@NOS 'Begin juni heeft de WHO de richtlijnen over mondmaskers aangepast. Overheden worden nu opgeroepen te stimuleren dat mensen #Mondmaskers dragen wanneer het druk is en onderling afstand houden lastig is' https://t.co/fFtjzNo8bq…… via  @ftm_nl cc @MinVWS #Mondkapjes #COVID19NL	0
COVID-19	1286610319201239040	http://twitter.com/user/status/1286610319201239040	Volgens mijn bescheiden mening komt het hierop neer:  Onze "leiders" hebben decennia lang alles om zeep geholpen. Nu weten ze geen oplossing meer maar dankzij koningin #Corona zorgen ze ervoor dat alles definitief totaal vernietigd is en hopen ze van scratch opnieuw te starten	1
COVID-19	1276242448403107840	http://twitter.com/user/status/1276242448403107840	Bonus voor unieke inzet zorgpersoneel tijdens coronacrisis | Nieuwsbericht | https://t.co/1gvSB5bshv https://t.co/xECRPzdlRR	0
COVID-19	1286230988197068800	http://twitter.com/user/status/1286230988197068800	Hallo Nederland, nu alleen even doen. Studie UMC Utrecht: 1,5 meter, handen wassen en mondkapjes stoppen corona  https://t.co/5CaQvmrMw7	0
COVID-19	1281703832788045824	http://twitter.com/user/status/1281703832788045824	On en parle dans la presse francophone ?   Federale overheid wilde coronacrisis in woon-zorgcentra coördineren, maar deelstaten weigerden https://t.co/9Oud9W251y via @demorgen	1
COVID-19	1286674911734333440	http://twitter.com/user/status/1286674911734333440	Meer positieve coronatests, maar nog geen tweede golf.  https://t.co/y0BvkgatAb  De verspreiding van het coronavirus in Nederland deze week toe. Het aantal besmettingen verdubbelde bijna van 534 naar 987. Toch lijkt er van een tweede golf nog geen sprake. Uit de meest rece... https://t.co/4WCvkmvKVW	0
COVID-19	1284221343806951426	http://twitter.com/user/status/1284221343806951426	@NOS Die concentratie is de laatste tijd inderdaad iets toegenomen, zegt GGD-arts Haverkort. Er lopen dus mensen op Schiphol rond die corona hebben, maar dat wil niet zeggen dat zij ook besmettelijk zijn.   Is die man niet goed wijs?	1
COVID-19	1307007408586317824	http://twitter.com/user/status/1307007408586317824	Dus een week geleden was een snotterend kind nog een wandelend virusdeeltje en nu is er niks meer aan de hand. Dit is hetzelfde als "mondmaskers in verzorgingshuizen zijn niet nodig."  #persconferentie	1
COVID-19	1292413001740550145	http://twitter.com/user/status/1292413001740550145	#Italië wil 28,5 miljard euro aan Europees geld voor financiering werktijdverkorting https://t.co/d3hob8hrNl	0
COVID-19	1278685558085242883	http://twitter.com/user/status/1278685558085242883	Turkse badplaats haalt coronaschade in: 48 euro voor kebab - Culinaire Ambiance  https://t.co/KDZuzezZSb https://t.co/asST1qbHVb	0
COVID-19	1308378148875231232	http://twitter.com/user/status/1308378148875231232	Tsss, een gecoördineerde actie van #Viruswaanzin-oprichter #WillemEngel. Tientallen BN’ers plaatsten maandagavond een filmpje op #Instagram om mee te delen dat ze niet meer meedoen aan de #coronamaatregelen #ikdoenietmeermee https://t.co/sE7gFcGM1s	0
COVID-19	1298197923134570497	http://twitter.com/user/status/1298197923134570497	@supermanmobiel @NUnl Jij bent zelfs nog heel voorzichtig met die cijfers. In Nederland staat er zelfs nu nog steeds meer hypotheek uit dan de huizen waard zijn. In Italië staan alleen vakantiehuizen op hypotheek en dat is bij anger na geen 5%.	0
COVID-19	1293838473028403201	http://twitter.com/user/status/1293838473028403201	De zogenaamde 'complotdenkers' die zeiden, dat 'ze' de tweede #lockdown voor september al voorbereiden, lijken dus gelijk te krijgen. #visionairs  Diederik Gommers: tweede coronagolf kan al in september komen https://t.co/DSg5uduqsE via @NOS	0
COVID-19	1286030672675647493	http://twitter.com/user/status/1286030672675647493	Deze Don Quichot redenatie kennen we nog van  - condooms veroorzaken onveiliger gedrag en meer besmettingen. #HIV - autogordels veroorzaken onveiliger gedrag en meer ongelukken.  Mensen die bewust risicobeperkende maatregelen nemen nemen geen extra risico's. #mondkapjes #COVID19	0
COVID-19	1291958236460068864	http://twitter.com/user/status/1291958236460068864	Corona-uitbraak bij Westvlees in Westrozebeke: besmettingen in West-Vlaanderen verspreid over 9 gemeentes | VRT NWS: nieuws https://t.co/sF0pDVa8w5	0
COVID-19	1286604521297383425	http://twitter.com/user/status/1286604521297383425	Viruswaanzin verliest kort geding: coronamaatregelen worden niet ingetrokken - https://t.co/qnXy2dR2TC  Logisch 👍🏼👍🏼	0
COVID-19	1295414988614643714	http://twitter.com/user/status/1295414988614643714	Democraten willen, omdat ze bang zijn voor #Corona liefst per post stemmen. #lol Zevert nie! #vtmnieuws	0
COVID-19	1269972102318370816	http://twitter.com/user/status/1269972102318370816	Update 8/6 CORONATELLER NEDERLAND DAG 103  Bevestigd besmet 47.739 Stijging in 1 dag: +165  Waarvan overleden 6.016 Stijging in 1 dag: +3  D.d. 08.06.2020 14:00 uur #coronavirus bron:rivm https://t.co/stXGR7vLsn	0
COVID-19	1299270320990359552	http://twitter.com/user/status/1299270320990359552	Lees "Schiphol-baas houdt vertrouwen in Lelystad Airport" op Nieuwsblik - https://t.co/WsE4GmqpDl - Aan de opgave om Lelystad Airport in november volgend jaar te openen verandert ook door de coronacrisis niets….  Lees verder bij...	0
COVID-19	1295723006698848257	http://twitter.com/user/status/1295723006698848257	De Franse regering gaat het dragen van een mondkapje op de meeste werkplekken verplicht te stellen om een heropleving van de coronapandemie tegen te gaan. De maatregel gaat in per 1 september.  https://t.co/VMS5CrRrKA	0
COVID-19	1284747115936219137	http://twitter.com/user/status/1284747115936219137	Nieuwe mutaties komen via Schiphol binnen. Daarom geen geld naar KLM.  BBC News - Coronavirus: Are mutations making it more infectious? https://t.co/NKnL9wSlbX	1
COVID-19	1270391495808425986	http://twitter.com/user/status/1270391495808425986	@rivm Mensen die dit lezen, deze corona hoax is opgezet vanwege dit.   https://t.co/4AdfrFO9uE    Corona is opgezet en het virus is gemaakt om doel bewust mensen te besemtten om de vaccinatie in onze strot door te drukken.  Kom in verzet, ons lichaam is niet het eigendom......	0
COVID-19	1237717951861710849	http://twitter.com/user/status/1237717951861710849	veehouder met coronavirus moet contact met dieren vermijden #veehouderij	0
COVID-19	1244988122015961090	http://twitter.com/user/status/1244988122015961090	norris scheert zijn hoofd kaal na succesvolle actie in strijd tegen covid 19	0
COVID-19	1244266915020845057	http://twitter.com/user/status/1244266915020845057	Dit is het corona-crisisteam achter Rutte https://t.co/QNNCIXuZDy via @YouTube #COVID19NL	1
COVID-19	1255790498113036289	http://twitter.com/user/status/1255790498113036289	500 nieuwe besmettingen buiten WZC om op dagelijkse basis is nog steeds erg veel , wie zijn die mensen ? #COVID19	0
COVID-19	1240354736819384327	http://twitter.com/user/status/1240354736819384327	10.845 artsen kijken live naar webinair #COVID19NL #bijscholing https://t.co/Lqfpjqj7Xs	0
COVID-19	1245041903244054528	http://twitter.com/user/status/1245041903244054528	Respect voor @MinPres Hij doet dat uitstekend! Rustig, duidelijk, consequent. Dat hebben we nodig. #coronanederland #persconferentie	0
COVID-19	1238916114786254858	http://twitter.com/user/status/1238916114786254858	@demo_demo_nl #Covid_19 discrimineert niet... Ouders van geïnfecteerde jongen van 16 jaar uit Breda roepen Nederlanders wanhopig op uiterst terughoudend te zijn in contacten met anderen... https://t.co/YBoCyAOGIA	0
COVID-19	1245375271714402304	http://twitter.com/user/status/1245375271714402304	Britten mogen één keer per dag naar buiten voor een wandeling, of een kleine fietstocht.  #coronavirus  #covid19nl  https://t.co/KTKwWteGqQ	0
COVID-19	1250043628405370881	http://twitter.com/user/status/1250043628405370881	#Baudet heeft weinig aan een man uit de landbouw, die stelt dat het #RIVM toch goed zat met de cijfers en die daarmee ook toegeeft dat er in de landbouw een fikse uitstoot is van #stikstof in de natuurgebieden https://t.co/sMyQjlX835 @Boerderij_nl #fvd #Vogelaar #Mesdagfonds	0
COVID-19	1250392666430455809	http://twitter.com/user/status/1250392666430455809	#RIVM meldt 189 nieuwe #coronadoden, 188 nieuwe patiënten /via @NOS https://t.co/pCgPDnaqCd	0
COVID-19	1242151357303402498	http://twitter.com/user/status/1242151357303402498	Over 3 weken kunnen we allemaal gebaren taal spreken.. Echt.. #npo1 #COVID19NL.. Gaaf hoor	0
COVID-19	1245707396934176769	http://twitter.com/user/status/1245707396934176769	even over #Coronavirusnl  en #blijfthuis huis Een lieve vriend met #taaislijmziekte vertelt dat hij sinds 2 weken van zijn vreselijke hoestbuien af is nu de #luchtvervuiling zoveel minder is!  Ik ben blij voor hem. (hij zit overigens al een maand thuis!)	0
COVID-19	1255085489717161984	http://twitter.com/user/status/1255085489717161984	https://t.co/T8bF6oZRgS scholen kunnen niet open!! Kijk wat er in Engeland gebeurt!! #COVID19 #corona #lockdown #blijfthuis	1
COVID-19	1240309000853491713	http://twitter.com/user/status/1240309000853491713	Als je ook maar enigszins snottert: thuisblijven, herhaalt Rutte nog maar eens. #coronadebat	0
COVID-19	1243144400739368966	http://twitter.com/user/status/1243144400739368966	#rutte, heeft het over vertraging...over vertraging gesproken, heeft het kabinet dus ook last van. #coronadebat	0
COVID-19	1238180282743824384	http://twitter.com/user/status/1238180282743824384	#COVID19 - Mark Rutte doet te veel Overschild &amp; omstreken/ de Randstad is 8,2miljoen peoples - https://t.co/Of0RKAqpJt	0
COVID-19	1241421322292539393	http://twitter.com/user/status/1241421322292539393	Mensen kijk uit had een phishingmail zogenaamd van ambassade #covid19Nederland	0
COVID-19	1238392169473478657	http://twitter.com/user/status/1238392169473478657	Wat zal het #stikstof lekker afnemen zo #coronavirusNederland gelijk een zeikprobleem minder	0
COVID-19	1241009786461790213	http://twitter.com/user/status/1241009786461790213	Het ziet er overigens naar uit dat vanwege #Covid_19 premier Netanyahu als premier van een nationaal noodkabinet uit de bus zal komen. Dit zal het einde van Gantz en Blauw Wit betekenen. En de Israëlische democratie bevindt zich al op het randje. https://t.co/Az9EMorN3A	1
COVID-19	1238139111183089673	http://twitter.com/user/status/1238139111183089673	Verdacht geval #StMaartensdijk (gem. #Tholen), gaat niét getest worden! #Covid19NL https://t.co/TyP6LX1Lgf https://t.co/dElfDp0p0s	1
COVID-19	1238783858751004677	http://twitter.com/user/status/1238783858751004677	Verdomme, brood en spelen in gevaar. Hoeveel erger kan het nog worden? #coronavirus #COVID19BE https://t.co/KQ01UunEwB	0
